family,approach,config_label,train_time_sec_mean,train_time_sec_std,val_inference_time_sec_mean,val_inference_time_sec_std,test_inference_time_sec_mean,test_inference_time_sec_std,preprocess_time_sec_mean,preprocess_time_sec_std,total_pipeline_time_sec_mean,total_pipeline_time_sec_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_f1_mean,val_f1_std,val_auc_mean,val_auc_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std
GCN,GCN,GCN h=64 L=4 d=0.2 lr=0.005,1.9852882226308186,0.02576448048507085,0.0029566287994384336,0.0001109010370044532,0.0035440921783446663,0.0003515689518072531,0.0,0.0,1.9852882226308186,0.02576448048507085,0.7407407407407408,0.08486251286955263,0.7777777777777777,0.07200494964930182,0.6955128205128206,0.06240624131154758,0.6918350168350168,0.07816067911260931,0.7538461538461538,0.10052101696695581,0.75,0.050000000000000044,0.737797619047619,0.11290828846594211,0.6925925925925926,0.07563176983948941,0.6973755038271167,0.07317143387322139,0.8578914141414141,0.05485246529030058
GCN,GCN,GCN h=64 L=4 d=0.75 lr=0.001,1.9855374495188396,0.0010791744161977289,0.0027867952982584,0.00016393324695225246,0.0030413468678792,7.579361253623254e-05,0.0,0.0,1.9855374495188396,0.0010791744161977289,0.6666666666666666,0.16666666666666669,0.717361111111111,0.2504018760653303,0.5958333333333333,0.12140668570277885,0.5765048744359089,0.16169315882021615,0.7621794871794872,0.08604739588883842,0.7166666666666667,0.028867513459481298,0.7328431372549019,0.08452551560535214,0.6486111111111111,0.016839382851364104,0.6424304488820617,0.0007390556441239221,0.8279924242424243,0.1335120778044109
GCN,GCN,GCN h=64 L=4 d=0.75 lr=0.005,2.0499664147694907,0.10778276977820922,0.0028886000315347664,0.00014297370668879295,0.0030106703440348002,0.0001607136356078427,0.0,0.0,2.0499664147694907,0.10778276977820922,0.6851851851851851,0.16972502573910522,0.7243055555555555,0.25461310973347023,0.6166666666666667,0.13365845776954532,0.6058755038065383,0.17160189854312385,0.7724358974358975,0.10381201955621157,0.75,0.050000000000000044,0.737797619047619,0.11290828846594211,0.6925925925925926,0.07563176983948941,0.6973755038271167,0.07317143387322139,0.8334090909090909,0.11774401717822963
GIN,GIN,GIN h=32 L=2 d=0.0 lr=0.001,0.8617353439331055,0.13125843266948997,0.0025610129038492664,0.0002461002184110182,0.002840518951415967,0.00023514007434180593,0.0,0.0,0.8617353439331055,0.13125843266948997,0.7222222222222222,0.22222222222222218,0.7436507936507937,0.2766040964134178,0.6833333333333332,0.21877975988041792,0.6698540965207632,0.2575204388855857,0.8897435897435898,0.07323700415172864,0.8166666666666668,0.11547005383792512,0.793109668109668,0.1466064122802507,0.7981481481481482,0.1291392842341566,0.7932050017771862,0.1378472462531857,0.8706271043771044,0.11726721901332973
GIN,GIN,GIN h=32 L=2 d=0.0 lr=0.005,0.8805427551269531,0.15921403561802652,0.0021123091379800997,0.0003504718512193553,0.0018528302510578667,5.944723961955185e-05,0.0,0.0,0.8805427551269531,0.15921403561802652,0.7777777777777777,0.14698618394803287,0.8325216450216452,0.12298171732817274,0.7458333333333332,0.14049762750072803,0.7416090082756749,0.17228796591250944,0.9032051282051282,0.07985594772205626,0.75,0.08660254037844387,0.7694444444444445,0.11002945733521312,0.7564814814814814,0.0494048947109412,0.7328510378510379,0.09213630291691337,0.8857996632996633,0.09243561341064772
GIN,GIN,GIN h=32 L=2 d=0.2 lr=0.001,1.0676817099253337,0.2373526918864388,0.0016943613688150665,0.0002892489380354601,0.0018117427825927333,0.0002530837642876737,0.0,0.0,1.0676817099253337,0.2373526918864388,0.7037037037037037,0.13981174880131017,0.7584325396825397,0.19629512362115673,0.6375000000000001,0.09762812094883314,0.635572473503508,0.12133922137514168,0.8897435897435898,0.07323700415172864,0.7999999999999999,0.08660254037844388,0.7813575313575315,0.12681713193104605,0.7796296296296296,0.0978682241609171,0.7755330779351857,0.1081071772272598,0.86618265993266,0.12435298850658413
GIN,GIN,GIN h=32 L=2 d=0.2 lr=0.005,0.8722693125406901,0.0929881217049016,0.0015233357747395334,2.136519602669525e-05,0.0017869472503661667,0.00033641926013911497,0.0,0.0,0.8722693125406901,0.0929881217049016,0.7777777777777777,0.14698618394803287,0.8325216450216452,0.12298171732817274,0.7458333333333332,0.14049762750072803,0.7416090082756749,0.17228796591250944,0.9157051282051283,0.08200932921866551,0.75,0.08660254037844387,0.7722222222222223,0.1109721353079899,0.763425925925926,0.057606807225215356,0.734955414955415,0.09420028828069976,0.8604166666666666,0.12124570439126219
GIN,GIN,GIN h=32 L=2 d=0.75 lr=0.001,0.8490110238393148,0.0917912782681629,0.0015706221262613335,0.0002039280858204455,0.0018583933512369335,0.00037335331956939643,0.0,0.0,0.8490110238393148,0.0917912782681629,0.7592592592592592,0.06415002990995845,0.8201208513708513,0.09343864160986848,0.7000000000000001,0.012500000000000025,0.7070010449320794,0.03127434684729559,0.8679487179487181,0.07847787662975848,0.7999999999999999,0.04999999999999993,0.7989621489621489,0.10453148623091897,0.7703703703703703,0.06697459748157457,0.7689133854651096,0.07736197162744195,0.8851430976430977,0.08033323368428147
GIN,GIN,GIN h=32 L=2 d=0.75 lr=0.005,0.8975698947906494,0.1170791208813403,0.0015966892242430999,0.00016664128393693473,0.0018623669942219665,0.00037085987626698223,0.0,0.0,0.8975698947906494,0.1170791208813403,0.7777777777777777,0.09622504486493764,0.8052170052170052,0.07447272584536066,0.7538461538461538,0.09409821917587499,0.7495171495171494,0.09921369248457455,0.8939102564102565,0.07232874420767144,0.8333333333333334,0.12583057392117913,0.8329124579124579,0.1432751671662291,0.850925925925926,0.10759482371626887,0.8229342784464605,0.1411648936110995,0.879827441077441,0.09534319598157459
GIN,GIN,GIN h=32 L=3 d=0.0 lr=0.001,1.0392176310221355,0.14809527585055418,0.0017493565877278333,0.00014523671089756792,0.0019193490346272,0.00018888354874877964,0.0,0.0,1.0392176310221355,0.14809527585055418,0.8148148148148149,0.11564811108145186,0.8474025974025974,0.12204510473514621,0.7875,0.09921567416492211,0.79673721340388,0.11329682313881648,0.9115384615384615,0.07356240558051988,0.8166666666666668,0.12583057392117916,0.8117003367003366,0.14114700899589847,0.8300925925925927,0.10664942472530584,0.8057195243896013,0.13942093234645575,0.8684385521885521,0.10533811784728418
GIN,GIN,GIN h=32 L=3 d=0.0 lr=0.005,0.9959570566813151,0.12853363867185544,0.0018765926361083334,0.00026869646933527476,0.002243757247924733,0.00036750783607477093,0.0,0.0,0.9959570566813151,0.12853363867185544,0.8148148148148149,0.0848625128695526,0.8412698412698413,0.013746434980705463,0.8160256410256411,0.11924756912246631,0.7935148700628577,0.10671024790192839,0.9249999999999999,0.06614378277661472,0.7999999999999999,0.08660254037844387,0.8279220779220778,0.08838089343387141,0.8361111111111111,0.03757708127352412,0.792374686716792,0.09095152867821116,0.9278829966329966,0.061620053297230866
GIN,GIN,GIN h=32 L=3 d=0.2 lr=0.001,1.1165599822998047,0.11474309884923453,0.0018752415974934336,0.0002590609953847946,0.0021485487620035333,0.00024992935701863614,0.0,0.0,1.1165599822998047,0.11474309884923453,0.7962962962962963,0.08486251286955254,0.7898629148629149,0.06819971019737309,0.7993589743589743,0.11002089858855342,0.7851731601731601,0.08201399813603127,0.9166666666666666,0.08133008873309637,0.7999999999999999,0.15,0.8138888888888888,0.15508360946897612,0.825925925925926,0.12239045660635782,0.7918385905086672,0.16124620095868009,0.8753829966329967,0.09928944860717676
GIN,GIN,GIN h=32 L=3 d=0.2 lr=0.005,1.0841906865437825,0.14314868402861491,0.0016632874806721666,3.04507601918951e-05,0.002050717671712167,0.000360778152419401,0.0,0.0,1.0841906865437825,0.14314868402861491,0.7407407407407408,0.13981174880131012,0.8160767337237925,0.10796510457683213,0.6916666666666668,0.12011279421166314,0.6783509700176366,0.18158867430918024,0.9041666666666667,0.08322910148099241,0.75,0.050000000000000044,0.7745098039215685,0.05948363284074317,0.7416666666666667,0.06614378277661483,0.7165411748745082,0.07441523331157457,0.9052104377104376,0.07036914347761686
GIN,GIN,GIN h=32 L=3 d=0.75 lr=0.001,1.0620750586191814,0.13505213688921316,0.0018723805745442332,0.00035234477652955386,0.0019185543060302333,0.00017179659312874116,0.0,0.0,1.0620750586191814,0.13505213688921316,0.8333333333333334,0.11111111111111105,0.8565601065601065,0.1241538443425182,0.8083333333333332,0.09381941874331416,0.8198698778408923,0.1058208949217286,0.8939102564102565,0.08613331085392442,0.7833333333333333,0.1755942292142123,0.7948653198653198,0.16609488953208015,0.8078703703703703,0.1389467472079529,0.776720745390822,0.18368289331425974,0.8971885521885522,0.08384775920156416
GIN,GIN,GIN h=32 L=3 d=0.75 lr=0.005,1.1744047005971272,0.3433010431306329,0.0017371972401936666,0.00024429079338673655,0.0033276081085204666,0.002577659036063113,0.0,0.0,1.1744047005971272,0.3433010431306329,0.7962962962962963,0.1283000598199168,0.7860750360750361,0.11309566961398522,0.7955128205128205,0.14378242280780104,0.7877056277056277,0.12716702033059818,0.9041666666666667,0.08868248605746983,0.8166666666666668,0.12583057392117916,0.8228114478114477,0.14107741596554021,0.837037037037037,0.10560427725469072,0.8063929250630019,0.1393697275983092,0.8630218855218855,0.11063539211805933
GIN,GIN,GIN h=32 L=4 d=0.0 lr=0.001,1.1964643001556396,0.26846338172648987,0.0019400119781493666,0.00024553676012774257,0.0022396246592203332,0.00044742283407584957,0.0,0.0,1.1964643001556396,0.26846338172648987,0.8703703703703703,0.11564811108145186,0.8708874458874458,0.1161214057029435,0.8666666666666667,0.11814539065631523,0.8678571428571429,0.11753201908503097,0.9375,0.054486236794258444,0.8166666666666668,0.15275252316519464,0.8239898989898989,0.15794379611220444,0.8398148148148148,0.12596336589391818,0.8083799438921259,0.16500360212548745,0.8738552188552188,0.10336172103986145
GIN,GIN,GIN h=32 L=4 d=0.0 lr=0.005,1.4908947149912517,0.7494288598927317,0.002538681030273367,0.0013210680096759095,0.002842426300048767,0.0014732637554354818,0.0,0.0,1.4908947149912517,0.7494288598927317,0.8333333333333334,0.09622504486493764,0.8654761904761905,0.09491761554894121,0.8083333333333332,0.08036375634160793,0.8169753086419753,0.09517839962362992,0.9323717948717949,0.04567392037007984,0.8166666666666668,0.10408329997330666,0.8312613312613313,0.09846805290374747,0.8476851851851852,0.04479749818484728,0.8099602159704462,0.10887909020024858,0.9184385521885522,0.06194578829726805
GIN,GIN,GIN h=32 L=4 d=0.2 lr=0.001,1.709671974182129,0.9489795784818363,0.0021967093149820333,0.0003764237012383004,0.003448724746704067,0.0015111336684047896,0.0,0.0,1.709671974182129,0.9489795784818363,0.8333333333333334,0.055555555555555566,0.8247335997335998,0.04469441273451788,0.8205128205128206,0.04344338173040365,0.8217032967032968,0.043676134877979784,0.9189102564102564,0.04744131119488104,0.7666666666666666,0.1607275126832159,0.7694444444444444,0.16548190009562744,0.7842592592592593,0.1387869996639461,0.7574951561652329,0.1694044842324606,0.8807996632996633,0.09547805925090798
GIN,GIN,GIN h=32 L=4 d=0.2 lr=0.005,1.380777359008789,0.28216261328422754,0.0020256042480468334,0.0002340509180198074,0.0028740564982095668,0.0009746867125459351,0.0,0.0,1.380777359008789,0.28216261328422754,0.7407407407407408,0.11564811108145183,0.7521672771672772,0.12933114660983103,0.7201923076923077,0.1205839772197375,0.710743893787372,0.11754424482878051,0.9272435897435898,0.0479453327339218,0.7999999999999999,0.04999999999999993,0.802958152958153,0.10773271827471016,0.7842592592592593,0.08767985630488959,0.7721214055152349,0.0818528599755776,0.9080555555555555,0.10967228118015625
GIN,GIN,GIN h=32 L=4 d=0.75 lr=0.001,1.3652113278706868,0.1550201876192668,0.0021389325459797667,0.0003332152197836305,0.0022543271382649333,0.0002871068893991136,0.0,0.0,1.3652113278706868,0.1550201876192668,0.7962962962962963,0.08486251286955254,0.7857725607725609,0.07099526050363054,0.7830128205128206,0.07484163095407444,0.7836080586080586,0.07400281682557902,0.8980769230769231,0.07213461282119632,0.8166666666666668,0.12583057392117916,0.8228114478114477,0.14107741596554021,0.837037037037037,0.10560427725469072,0.8063929250630019,0.1393697275983092,0.8927441077441077,0.08961025493402648
GIN,GIN,GIN h=32 L=4 d=0.75 lr=0.005,1.4904894828796387,0.218655976870642,0.0023058255513508665,0.0005908335821069854,0.0034087498982747003,0.0018529097171002974,0.0,0.0,1.4904894828796387,0.218655976870642,0.7777777777777777,0.09622504486493764,0.7662337662337663,0.07872958216222176,0.7826923076923077,0.12157664322358475,0.7678571428571428,0.09278843611976134,0.9083333333333333,0.08322910148099234,0.8166666666666668,0.12583057392117916,0.8228114478114477,0.14107741596554021,0.837037037037037,0.10560427725469072,0.8063929250630019,0.1393697275983092,0.8635774410774412,0.12188893621861742
GIN,GIN,GIN h=64 L=2 d=0.0 lr=0.001,1.069580078125,0.12180211374186037,0.0018889904022216335,0.00032855844934736846,0.0019741853078206,0.0002934356780657736,0.0,0.0,1.069580078125,0.12180211374186037,0.7222222222222222,0.22222222222222218,0.7436507936507937,0.2766040964134178,0.6833333333333332,0.21877975988041792,0.6698540965207632,0.2575204388855857,0.8855769230769232,0.0748333948331125,0.7666666666666666,0.028867513459481322,0.7625541125541125,0.0956496910716922,0.7425925925925926,0.039414438247764395,0.7369952268973347,0.04726859093357036,0.8690993265993265,0.10403917920399608
GIN,GIN,GIN h=64 L=2 d=0.0 lr=0.005,1.0741207599639893,0.12421002573592543,0.0022790431976317665,0.0006711582095022825,0.0026954015096028335,0.0008278767290368739,0.0,0.0,1.0741207599639893,0.12421002573592543,0.7777777777777778,0.16666666666666663,0.7664529914529915,0.15466440166447812,0.7746794871794872,0.18701943675422047,0.7627135907570691,0.17829285421618762,0.8753205128205127,0.055037753762762584,0.7666666666666666,0.10408329997330658,0.7867003367003367,0.11895449445557678,0.7773148148148148,0.0770843760356572,0.7511445871548174,0.11278696720056418,0.8986111111111111,0.10002893100017132
GIN,GIN,GIN h=64 L=2 d=0.2 lr=0.001,1.2974081834157307,0.1029516157712791,0.0018417835235595332,0.00022484679670269734,0.0019509792327880332,0.00023313765359533005,0.0,0.0,1.2974081834157307,0.1029516157712791,0.7777777777777777,0.14698618394803276,0.8055555555555557,0.12729376930432895,0.7663461538461539,0.1700781885977341,0.7522077922077922,0.15834103687988046,0.9125,0.08750000000000002,0.8166666666666668,0.05773502691896256,0.8116883116883117,0.11620474135177453,0.8027777777777777,0.09141379262169073,0.7920481454419749,0.09151632749518308,0.8719107744107744,0.10218164148554906
GIN,GIN,GIN h=64 L=2 d=0.2 lr=0.005,1.3251314163208008,0.07706683593292081,0.0020372867584228333,0.0002202503813827309,0.0026752948760986003,0.0003597165941606888,0.0,0.0,1.3251314163208008,0.07706683593292081,0.7407407407407408,0.1785861252035732,0.808356676003735,0.14931957954463898,0.7041666666666666,0.1751487463081975,0.6855860189193521,0.2244269759971338,0.8897435897435898,0.06883791671107078,0.7833333333333333,0.028867513459481322,0.794223137973138,0.04829939550447193,0.7712962962962964,0.04270315762074155,0.756223714557048,0.03859831916404137,0.8951388888888889,0.10035383004003234
GIN,GIN,GIN h=64 L=2 d=0.75 lr=0.001,1.32184632619222,0.052790893433108936,0.0024189949035643998,0.0009103030229353171,0.0023210843404133665,0.0004612275248643621,0.0,0.0,1.32184632619222,0.052790893433108936,0.7037037037037037,0.13981174880131017,0.7584325396825397,0.19629512362115673,0.6375000000000001,0.09762812094883314,0.635572473503508,0.12133922137514168,0.8855769230769232,0.09171988324375757,0.8333333333333334,0.10408329997330662,0.8095238095238094,0.14073321925639143,0.812037037037037,0.12348880757666994,0.8090120492338501,0.1320217300125793,0.8853829966329966,0.11636133490675866
GIN,GIN,GIN h=64 L=2 d=0.75 lr=0.005,1.2841839790344238,0.08022186549477017,0.002004702885945567,0.00029801762893513187,0.002227862675984667,0.0002548757429808651,0.0,0.0,1.2841839790344238,0.08022186549477017,0.7962962962962963,0.08486251286955254,0.8116883116883118,0.07872958216222173,0.7951923076923078,0.11232728359153568,0.7797619047619048,0.08438956475451091,0.9125,0.08750000000000002,0.8333333333333334,0.10408329997330662,0.8333333333333331,0.12499999999999996,0.8481481481481481,0.0898100418739418,0.8213162733196834,0.11832363218912888,0.9016329966329967,0.07841820053676488
GIN,GIN,GIN h=64 L=3 d=0.0 lr=0.001,1.5020538965861003,0.13336605506377305,0.0027085145314534004,0.0005752260353133735,0.0026936531066894336,0.00013996145354188907,0.0,0.0,1.5020538965861003,0.13336605506377305,0.7962962962962963,0.1398117488013102,0.8075396825396827,0.14944309569563932,0.7708333333333334,0.1252081600109727,0.7805034471701138,0.13883871487698066,0.9105769230769232,0.07579094768822522,0.8166666666666668,0.07637626158259736,0.7977716727716729,0.1223670198031346,0.7935185185185185,0.09445806002073437,0.7913401253918494,0.10465686064676925,0.8848274410774412,0.09655451576664054
GIN,GIN,GIN h=64 L=3 d=0.0 lr=0.005,1.501287619272868,0.09002694841606299,0.0023817221323648666,0.00011002244626007148,0.0028905073801675997,0.0005115303998302189,0.0,0.0,1.501287619272868,0.09002694841606299,0.7592592592592592,0.1603750747748961,0.7986111111111112,0.12557737027795238,0.7455128205128205,0.18750082182594388,0.7228371628371629,0.18617992428996896,0.907371794871795,0.06718624574536829,0.8666666666666667,0.07637626158259724,0.8615181115181114,0.10226310441350335,0.8638888888888888,0.0834721066739817,0.8502512889213657,0.09389283004623546,0.9090277777777778,0.10121512888306175
GIN,GIN,GIN h=64 L=3 d=0.2 lr=0.001,1.841741959253947,0.26619352988823997,0.0029310385386148666,0.0009611351809826298,0.002881209055582633,0.0007579492873338289,0.0,0.0,1.841741959253947,0.26619352988823997,0.8148148148148149,0.11564811108145186,0.8255772005772006,0.1252449453172866,0.7916666666666666,0.09709316831442542,0.8021484688151355,0.11029639247006011,0.9105769230769231,0.05963864310561812,0.8666666666666667,0.07637626158259728,0.8564074814074814,0.10572580578430318,0.8731481481481481,0.07224002629551672,0.853459308971491,0.09353116427597363,0.86746632996633,0.10621383932256548
GIN,GIN,GIN h=64 L=3 d=0.2 lr=0.005,1.8372286160786946,0.12725141168753248,0.0031436284383137333,0.0008287991656326609,0.0026854674021402664,0.0005997966251284545,0.0,0.0,1.8372286160786946,0.12725141168753248,0.7962962962962963,0.1398117488013102,0.8505952380952381,0.10022826837929977,0.7666666666666666,0.13768926368215254,0.76184710351377,0.17103499763763777,0.9333333333333332,0.06884463184107625,0.7333333333333334,0.028867513459481298,0.7540919728419727,0.08417163869053738,0.7282407407407407,0.005613127617121409,0.7062542395875729,0.032419858354821855,0.9119444444444444,0.08120761002471337
GIN,GIN,GIN h=64 L=3 d=0.75 lr=0.001,1.779491901397705,0.18902125946337142,0.002377748489379833,0.00020031034571766845,0.0028529961903889667,0.00043875382400639947,0.0,0.0,1.779491901397705,0.18902125946337142,0.7962962962962963,0.1283000598199168,0.801948051948052,0.14058853957539597,0.775,0.10825317547305482,0.7848324514991182,0.12219053316182556,0.8980769230769231,0.07213461282119632,0.7999999999999999,0.15,0.8027777777777777,0.1541854342930879,0.8189814814814814,0.12235104742741013,0.7911651898352666,0.16119928670147948,0.8971885521885522,0.08384775920156416
GIN,GIN,GIN h=64 L=3 d=0.75 lr=0.005,1.823822816212972,0.1668131569735768,0.0027296543121337336,0.0003573133357038219,0.0028691291809081667,0.00039722488659820946,0.0,0.0,1.823822816212972,0.1668131569735768,0.8148148148148149,0.08486251286955264,0.8305916305916305,0.10645331777251657,0.7791666666666667,0.05907269532815758,0.794047619047619,0.06928325965214985,0.9022435897435898,0.07266033417027268,0.8166666666666668,0.12583057392117916,0.8089225589225588,0.1415737585235079,0.8231481481481482,0.10901966825230947,0.8036151472852241,0.13964363033987648,0.8907996632996632,0.10170962430914669
GIN,GIN,GIN h=64 L=4 d=0.0 lr=0.001,1.8988699913024902,0.25914486145069876,0.0032379627227782665,0.0006196048436924253,0.0033512910207112,0.0007927496391040356,0.0,0.0,1.8988699913024902,0.25914486145069876,0.7962962962962963,0.19510469912690254,0.8027777777777777,0.18490488045158468,0.7833333333333333,0.2126225137028846,0.7722727272727273,0.22910308409206515,0.9249999999999999,0.06614378277661477,0.7166666666666667,0.05773502691896256,0.7451694139194139,0.09692003248366596,0.7171296296296297,0.015235632103615122,0.6916999050332384,0.05705355184214945,0.8954545454545455,0.08681434758046534
GIN,GIN,GIN h=64 L=4 d=0.0 lr=0.005,1.913318395614624,0.2636059152590716,0.0031989415486652997,0.0006707088958603703,0.0034437179565429,0.0005413536793184522,0.0,0.0,1.913318395614624,0.2636059152590716,0.7592592592592592,0.13981174880131012,0.8157742584213173,0.039651904638126956,0.7288461538461538,0.15233330689817165,0.7030845697512365,0.19774147967687464,0.9346153846153847,0.016654334688162357,0.7833333333333333,0.16072751268321592,0.8339912280701754,0.0583131313125255,0.7462962962962963,0.1814153318596443,0.7168676007385685,0.2240577376325003,0.9237500000000001,0.06930583388944331
GIN,GIN,GIN h=64 L=4 d=0.2 lr=0.001,2.2640159924825034,0.021565394197298516,0.0032399495442707997,0.0011045459404665245,0.0032339890797932667,0.0006715182057998774,0.0,0.0,2.2640159924825034,0.021565394197298516,0.8333333333333334,0.09622504486493764,0.8436507936507938,0.10480473511196742,0.8125,0.07603453162872781,0.8223865640532306,0.08977478101540955,0.9355769230769231,0.03465542555950021,0.7999999999999999,0.1322875655532295,0.8091214341214341,0.12942411167280213,0.8245370370370372,0.10971636177504361,0.7898941460642228,0.13955351233587057,0.9005555555555556,0.08944789503351058
GIN,GIN,GIN h=64 L=4 d=0.2 lr=0.005,2.2256623903910318,0.21274395020829442,0.0028790632883707334,0.00044248627737960905,0.002935568491617767,0.0004520090141014471,0.0,0.0,2.2256623903910318,0.21274395020829442,0.8148148148148149,0.1785861252035732,0.8325396825396826,0.17548658193262984,0.7916666666666666,0.1876388374866284,0.7855443322109988,0.21188384274667396,0.9291666666666667,0.0616610357789531,0.7833333333333333,0.07637626158259733,0.8124579124579124,0.07468147053967607,0.8106481481481481,0.0392918933198496,0.7714223649325951,0.07988778351800808,0.9316666666666666,0.06331139971074193
GIN,GIN,GIN h=64 L=4 d=0.75 lr=0.001,2.3032682736714682,0.3767830014051049,0.0027631918589273666,0.00020720924738721935,0.0037961800893147337,0.0005544831615965703,0.0,0.0,2.3032682736714682,0.3767830014051049,0.7962962962962963,0.0848625128695526,0.7862535612535613,0.07033658802480161,0.7871794871794872,0.06907925014640043,0.7859668968802097,0.07072869753780545,0.9365384615384617,0.04163583672040581,0.7999999999999999,0.15,0.8305555555555556,0.12085727732115045,0.8515151515151516,0.0952499008818286,0.7972728069107125,0.15398359034168166,0.8769107744107744,0.10350756073547748
GIN,GIN,GIN h=64 L=4 d=0.75 lr=0.005,2.2852933406829834,0.18889216323325164,0.0034530957539876,0.0009499115723039418,0.0030713081359863,0.0005830195720183934,0.0,0.0,2.2852933406829834,0.18889216323325164,0.8148148148148149,0.06415002990995834,0.8297619047619048,0.04742520068343357,0.8160256410256411,0.09354802371839493,0.7999999999999999,0.06614378277661477,0.9249999999999999,0.06614378277661472,0.7999999999999999,0.15,0.8138888888888888,0.15508360946897612,0.825925925925926,0.12239045660635782,0.7918385905086672,0.16124620095868009,0.8892718855218855,0.09083502202614634
